x,T,U_0,rho,p,rho,U_0,U_1,U_2
0.845625,293,-6.90E-11,998.01,1.00E+06,998.01,-6.90E-11,0,0
0.846875,293,-1.15E-10,998.01,1.00E+06,998.01,-1.15E-10,0,0
0.848125,293,-1.48E-10,998.01,1.00E+06,998.01,-1.48E-10,0,0
0.849375,293,-1.65E-10,998.01,1.00E+06,998.01,-1.65E-10,0,0
0.850625,293,-1.46E-10,998.01,1.00E+06,998.01,-1.46E-10,0,0
0.851875,293,-1.25E-10,998.01,1.00E+06,998.01,-1.25E-10,0,0
0.853125,293,-1.29E-10,998.01,1.00E+06,998.01,-1.29E-10,0,0
0.854375,293,-1.60E-10,998.01,1.00E+06,998.01,-1.60E-10,0,0
0.855625,293,-1.54E-10,998.01,1.00E+06,998.01,-1.54E-10,0,0
0.856875,293,-1.15E-10,998.01,1.00E+06,998.01,-1.15E-10,0,0
0.858125,293,-1.23E-10,998.01,1.00E+06,998.01,-1.23E-10,0,0
0.859375,293,-1.24E-10,998.01,1.00E+06,998.01,-1.24E-10,0,0
0.860625,293,-1.17E-10,998.01,1.00E+06,998.01,-1.17E-10,0,0
0.861875,293,-9.62E-11,998.01,1.00E+06,998.01,-9.62E-11,0,0
0.863125,293,-7.31E-11,998.01,1.00E+06,998.01,-7.31E-11,0,0
0.864375,293,-5.12E-11,998.01,1.00E+06,998.01,-5.12E-11,0,0
0.865625,293,-4.16E-11,998.01,1.00E+06,998.01,-4.16E-11,0,0
0.866875,293,-8.50E-11,998.01,1.00E+06,998.01,-8.50E-11,0,0
0.868125,293,-1.12E-10,998.01,1.00E+06,998.01,-1.12E-10,0,0
0.869375,293,-1.26E-10,998.01,1.00E+06,998.01,-1.26E-10,0,0
0.870625,293,-1.55E-10,998.01,1.00E+06,998.01,-1.55E-10,0,0
0.871875,293,-1.60E-10,998.01,1.00E+06,998.01,-1.60E-10,0,0
0.873125,293,-1.35E-10,998.01,1.00E+06,998.01,-1.35E-10,0,0
0.874375,293,-1.30E-10,998.01,1.00E+06,998.01,-1.30E-10,0,0
0.875625,293,-1.11E-10,998.01,1.00E+06,998.01,-1.11E-10,0,0
0.876875,293,-7.49E-11,998.01,1.00E+06,998.01,-7.49E-11,0,0
0.878125,293,-5.22E-11,998.01,1.00E+06,998.01,-5.22E-11,0,0
0.879375,293,-4.10E-11,998.01,1.00E+06,998.01,-4.10E-11,0,0
0.880625,293,-1.60E-11,998.01,1.00E+06,998.01,-1.60E-11,0,0
0.881875,293,1.06E-11,998.01,1.00E+06,998.01,1.06E-11,0,0
0.883125,293,-3.17E-11,998.01,1.00E+06,998.01,-3.17E-11,0,0
0.884375,293,-8.61E-11,998.01,1.00E+06,998.01,-8.61E-11,0,0
0.885625,293,-1.23E-10,998.01,1.00E+06,998.01,-1.23E-10,0,0
0.886875,293,-1.63E-10,998.01,1.00E+06,998.01,-1.63E-10,0,0
0.888125,293,-1.48E-10,998.01,1.00E+06,998.01,-1.48E-10,0,0
0.889375,293,-1.38E-10,998.01,1.00E+06,998.01,-1.38E-10,0,0
0.890625,293,-1.23E-10,998.01,1.00E+06,998.01,-1.23E-10,0,0
0.891875,293,-8.14E-11,998.01,1.00E+06,998.01,-8.14E-11,0,0
0.893125,293,-6.64E-11,998.01,1.00E+06,998.01,-6.64E-11,0,0
0.894375,293,-8.97E-11,998.01,1.00E+06,998.01,-8.97E-11,0,0
0.895625,293,-1.02E-10,998.01,1.00E+06,998.01,-1.02E-10,0,0
0.896875,293,-1.06E-10,998.01,1.00E+06,998.01,-1.06E-10,0,0
0.898125,293,-1.09E-10,998.01,1.00E+06,998.01,-1.09E-10,0,0
0.899375,293,-6.62E-11,998.01,1.00E+06,998.01,-6.62E-11,0,0
0.900625,293,-7.88E-11,998.01,1.00E+06,998.01,-7.88E-11,0,0
0.901875,293,-8.73E-11,998.01,1.00E+06,998.01,-8.73E-11,0,0
0.903125,293,-5.45E-11,998.01,1.00E+06,998.01,-5.45E-11,0,0
0.904375,293,-2.44E-11,998.01,1.00E+06,998.01,-2.44E-11,0,0
0.905625,293,-2.00E-11,998.01,1.00E+06,998.01,-2.00E-11,0,0
0.906875,293,1.14E-11,998.01,1.00E+06,998.01,1.14E-11,0,0
0.908125,293,3.60E-11,998.01,1.00E+06,998.01,3.60E-11,0,0
0.909375,293,-2.62E-11,998.01,1.00E+06,998.01,-2.62E-11,0,0
0.910625,293,-3.85E-11,998.01,1.00E+06,998.01,-3.85E-11,0,0
0.911875,293,-2.25E-11,998.01,1.00E+06,998.01,-2.25E-11,0,0
0.913125,293,-8.74E-12,998.01,1.00E+06,998.01,-8.74E-12,0,0
0.914375,293,-1.80E-11,998.01,1.00E+06,998.01,-1.80E-11,0,0
0.915625,293,-3.12E-11,998.01,1.00E+06,998.01,-3.12E-11,0,0
0.916875,293,-4.41E-11,998.01,1.00E+06,998.01,-4.41E-11,0,0
0.918125,293,-1.80E-11,998.01,1.00E+06,998.01,-1.80E-11,0,0
0.919375,293,6.40E-14,998.01,1.00E+06,998.01,6.40E-14,0,0
0.920625,293,-1.33E-11,998.01,1.00E+06,998.01,-1.33E-11,0,0
0.921875,293,3.05E-11,998.01,1.00E+06,998.01,3.05E-11,0,0
0.923125,293,1.82E-11,998.01,1.00E+06,998.01,1.82E-11,0,0
0.924375,293,-3.29E-11,998.01,1.00E+06,998.01,-3.29E-11,0,0
0.925625,293,-5.70E-11,998.01,1.00E+06,998.01,-5.70E-11,0,0
0.926875,293,-4.99E-11,998.01,1.00E+06,998.01,-4.99E-11,0,0
0.928125,293,-4.69E-11,998.01,1.00E+06,998.01,-4.69E-11,0,0
0.929375,293,-7.13E-11,998.01,1.00E+06,998.01,-7.13E-11,0,0
0.930625,293,-6.43E-11,998.01,1.00E+06,998.01,-6.43E-11,0,0
0.931875,293,-6.34E-11,998.01,1.00E+06,998.01,-6.34E-11,0,0
0.933125,293,-6.14E-11,998.01,1.00E+06,998.01,-6.14E-11,0,0
0.934375,293,-2.31E-11,998.01,1.00E+06,998.01,-2.31E-11,0,0
0.935625,293,3.35E-11,998.01,1.00E+06,998.01,3.35E-11,0,0
0.936875,293,7.58E-11,998.01,1.00E+06,998.01,7.58E-11,0,0
0.938125,293,8.72E-11,998.01,1.00E+06,998.01,8.72E-11,0,0
0.939375,293,9.06E-11,998.01,1.00E+06,998.01,9.06E-11,0,0
0.940625,293,7.92E-11,998.01,1.00E+06,998.01,7.92E-11,0,0
0.941875,293,2.02E-11,998.01,1.00E+06,998.01,2.02E-11,0,0
0.943125,293,-2.99E-11,998.01,1.00E+06,998.01,-2.99E-11,0,0
0.944375,293,-3.08E-11,998.01,1.00E+06,998.01,-3.08E-11,0,0
0.945625,293,-4.80E-11,998.01,1.00E+06,998.01,-4.80E-11,0,0
0.946875,293,-4.82E-11,998.01,1.00E+06,998.01,-4.82E-11,0,0
0.948125,293,-8.82E-11,998.01,1.00E+06,998.01,-8.82E-11,0,0
0.949375,293,-1.45E-10,998.01,1.00E+06,998.01,-1.45E-10,0,0
0.950625,293,-1.45E-10,998.01,1.00E+06,998.01,-1.45E-10,0,0
0.951875,293,-1.58E-10,998.01,1.00E+06,998.01,-1.58E-10,0,0
0.953125,293,-1.68E-10,998.01,1.00E+06,998.01,-1.68E-10,0,0
0.954375,293,-1.53E-10,998.01,1.00E+06,998.01,-1.53E-10,0,0
0.955625,293,-1.32E-10,998.01,1.00E+06,998.01,-1.32E-10,0,0
0.956875,293,-1.52E-10,998.01,1.00E+06,998.01,-1.52E-10,0,0
0.958125,293,-1.51E-10,998.01,1.00E+06,998.01,-1.51E-10,0,0
0.959375,293,-1.12E-10,998.01,1.00E+06,998.01,-1.12E-10,0,0
0.960625,293,-1.17E-10,998.01,1.00E+06,998.01,-1.17E-10,0,0
0.961875,293,-1.05E-10,998.01,1.00E+06,998.01,-1.05E-10,0,0
0.963125,293,-6.98E-11,998.01,1.00E+06,998.01,-6.98E-11,0,0
0.964375,293,-3.08E-11,998.01,1.00E+06,998.01,-3.08E-11,0,0
0.965625,293,-1.12E-11,998.01,1.00E+06,998.01,-1.12E-11,0,0
0.966875,293,-8.97E-12,998.01,1.00E+06,998.01,-8.97E-12,0,0
0.968125,293,5.36E-11,998.01,1.00E+06,998.01,5.36E-11,0,0
0.969375,293,9.60E-11,998.01,1.00E+06,998.01,9.60E-11,0,0
0.970625,293,1.09E-10,998.01,1.00E+06,998.01,1.09E-10,0,0
0.971875,293,1.25E-10,998.01,1.00E+06,998.01,1.25E-10,0,0
0.973125,293,1.16E-10,998.01,1.00E+06,998.01,1.16E-10,0,0
0.974375,293,1.48E-10,998.01,1.00E+06,998.01,1.48E-10,0,0
0.975625,293,1.83E-10,998.01,1.00E+06,998.01,1.83E-10,0,0
0.976875,293,1.99E-10,998.01,1.00E+06,998.01,1.99E-10,0,0
0.978125,293,2.31E-10,998.01,1.00E+06,998.01,2.31E-10,0,0
0.979375,293,2.07E-10,998.01,1.00E+06,998.01,2.07E-10,0,0
0.980625,293,1.98E-10,998.01,1.00E+06,998.01,1.98E-10,0,0
0.981875,293,2.05E-10,998.01,1.00E+06,998.01,2.05E-10,0,0
0.983125,293,1.89E-10,998.01,1.00E+06,998.01,1.89E-10,0,0
0.984375,293,1.86E-10,998.01,1.00E+06,998.01,1.86E-10,0,0
0.985625,293,1.59E-10,998.01,1.00E+06,998.01,1.59E-10,0,0
0.986875,293,9.10E-11,998.01,1.00E+06,998.01,9.10E-11,0,0
0.988125,293,5.24E-11,998.01,1.00E+06,998.01,5.24E-11,0,0
0.989375,293,1.69E-11,998.01,1.00E+06,998.01,1.69E-11,0,0
0.990625,293,1.54E-11,998.01,1.00E+06,998.01,1.54E-11,0,0
0.991875,293,2.76E-12,998.01,1.00E+06,998.01,2.76E-12,0,0
0.993125,293,-4.46E-12,998.01,1.00E+06,998.01,-4.46E-12,0,0
0.994375,293,-2.99E-11,998.01,1.00E+06,998.01,-2.99E-11,0,0
0.995625,293,-6.90E-11,998.01,1.00E+06,998.01,-6.90E-11,0,0
0.996875,293,-4.56E-11,998.01,1.00E+06,998.01,-4.56E-11,0,0
0.998125,293,-2.09E-11,998.01,1.00E+06,998.01,-2.09E-11,0,0
0.999375,293,-2.37E-11,998.01,1.00E+06,998.01,-2.37E-11,0,0
