x,T,U_0,rho,p,rho,U_0,U_1,U_2
0.000625,293,-6.09E-12,1002.15,1.00E+07,1002.15,-6.09E-12,0,0
0.001875,293,-7.13E-12,1002.15,1.00E+07,1002.15,-7.13E-12,0,0
0.003125,293,-8.74E-12,1002.15,1.00E+07,1002.15,-8.74E-12,0,0
0.004375,293,-5.05E-12,1002.15,1.00E+07,1002.15,-5.05E-12,0,0
0.005625,293,-6.96E-13,1002.15,1.00E+07,1002.15,-6.96E-13,0,0
0.006875,293,4.29E-12,1002.15,1.00E+07,1002.15,4.29E-12,0,0
0.008125,293,8.00E-12,1002.15,1.00E+07,1002.15,8.00E-12,0,0
0.009375,293,1.20E-11,1002.15,1.00E+07,1002.15,1.20E-11,0,0
0.010625,293,9.69E-12,1002.15,1.00E+07,1002.15,9.69E-12,0,0
0.011875,293,1.10E-11,1002.15,1.00E+07,1002.15,1.10E-11,0,0
0.013125,293,9.11E-12,1002.15,1.00E+07,1002.15,9.11E-12,0,0
0.014375,293,7.06E-12,1002.15,1.00E+07,1002.15,7.06E-12,0,0
0.015625,293,2.56E-12,1002.15,1.00E+07,1002.15,2.56E-12,0,0
0.016875,293,2.77E-12,1002.15,1.00E+07,1002.15,2.77E-12,0,0
0.018125,293,3.59E-12,1002.15,1.00E+07,1002.15,3.59E-12,0,0
0.019375,293,2.83E-13,1002.15,1.00E+07,1002.15,2.83E-13,0,0
0.020625,293,-7.87E-12,1002.15,1.00E+07,1002.15,-7.87E-12,0,0
0.021875,293,-4.79E-12,1002.15,1.00E+07,1002.15,-4.79E-12,0,0
0.023125,293,-7.66E-12,1002.15,1.00E+07,1002.15,-7.66E-12,0,0
0.024375,293,-1.66E-12,1002.15,1.00E+07,1002.15,-1.66E-12,0,0
0.025625,293,-1.06E-12,1002.15,1.00E+07,1002.15,-1.06E-12,0,0
0.026875,293,1.32E-12,1002.15,1.00E+07,1002.15,1.32E-12,0,0
0.028125,293,1.95E-12,1002.15,1.00E+07,1002.15,1.95E-12,0,0
0.029375,293,2.45E-12,1002.15,1.00E+07,1002.15,2.45E-12,0,0
0.030625,293,-2.41E-12,1002.15,1.00E+07,1002.15,-2.41E-12,0,0
0.031875,293,-1.68E-13,1002.15,1.00E+07,1002.15,-1.68E-13,0,0
0.033125,293,-5.32E-12,1002.15,1.00E+07,1002.15,-5.32E-12,0,0
0.034375,293,-1.68E-12,1002.15,1.00E+07,1002.15,-1.68E-12,0,0
0.035625,293,1.52E-12,1002.15,1.00E+07,1002.15,1.52E-12,0,0
0.036875,293,2.57E-13,1002.15,1.00E+07,1002.15,2.57E-13,0,0
0.038125,293,5.64E-12,1002.15,1.00E+07,1002.15,5.64E-12,0,0
0.039375,293,6.37E-12,1002.15,1.00E+07,1002.15,6.37E-12,0,0
0.040625,293,6.39E-12,1002.15,1.00E+07,1002.15,6.39E-12,0,0
0.041875,293,1.46E-12,1002.15,1.00E+07,1002.15,1.46E-12,0,0
0.043125,293,-8.29E-13,1002.15,1.00E+07,1002.15,-8.29E-13,0,0
0.044375,293,-7.25E-13,1002.15,1.00E+07,1002.15,-7.25E-13,0,0
0.045625,293,-5.97E-13,1002.15,1.00E+07,1002.15,-5.97E-13,0,0
0.046875,293,-9.32E-13,1002.15,1.00E+07,1002.15,-9.32E-13,0,0
0.048125,293,-3.10E-12,1002.15,1.00E+07,1002.15,-3.10E-12,0,0
0.049375,293,-2.47E-12,1002.15,1.00E+07,1002.15,-2.47E-12,0,0
0.050625,293,-3.28E-12,1002.15,1.00E+07,1002.15,-3.28E-12,0,0
0.051875,293,-2.96E-12,1002.15,1.00E+07,1002.15,-2.96E-12,0,0
0.053125,293,-5.23E-12,1002.15,1.00E+07,1002.15,-5.23E-12,0,0
0.054375,293,-3.05E-12,1002.15,1.00E+07,1002.15,-3.05E-12,0,0
0.055625,293,-3.50E-12,1002.15,1.00E+07,1002.15,-3.50E-12,0,0
0.056875,293,-3.09E-12,1002.15,1.00E+07,1002.15,-3.09E-12,0,0
0.058125,293,-3.35E-12,1002.15,1.00E+07,1002.15,-3.35E-12,0,0
0.059375,293,-3.43E-12,1002.15,1.00E+07,1002.15,-3.43E-12,0,0
0.060625,293,-5.08E-12,1002.15,1.00E+07,1002.15,-5.08E-12,0,0
0.061875,293,-1.74E-12,1002.15,1.00E+07,1002.15,-1.74E-12,0,0
0.063125,293,-3.41E-12,1002.15,1.00E+07,1002.15,-3.41E-12,0,0
0.064375,293,-3.52E-12,1002.15,1.00E+07,1002.15,-3.52E-12,0,0
0.065625,293,-2.55E-12,1002.15,1.00E+07,1002.15,-2.55E-12,0,0
0.066875,293,-3.42E-12,1002.15,1.00E+07,1002.15,-3.42E-12,0,0
0.068125,293,-8.70E-13,1002.15,1.00E+07,1002.15,-8.70E-13,0,0
0.069375,293,1.87E-12,1002.15,1.00E+07,1002.15,1.87E-12,0,0
0.070625,293,2.27E-12,1002.15,1.00E+07,1002.15,2.27E-12,0,0
0.071875,293,-2.01E-12,1002.15,1.00E+07,1002.15,-2.01E-12,0,0
0.073125,293,-5.15E-12,1002.15,1.00E+07,1002.15,-5.15E-12,0,0
0.074375,293,-9.67E-12,1002.15,1.00E+07,1002.15,-9.67E-12,0,0
0.075625,293,-6.15E-12,1002.15,1.00E+07,1002.15,-6.15E-12,0,0
0.076875,293,-6.00E-12,1002.15,1.00E+07,1002.15,-6.00E-12,0,0
0.078125,293,-5.25E-12,1002.15,1.00E+07,1002.15,-5.25E-12,0,0
0.079375,293,-1.22E-12,1002.15,1.00E+07,1002.15,-1.22E-12,0,0
0.080625,293,2.00E-12,1002.15,1.00E+07,1002.15,2.00E-12,0,0
0.081875,293,-1.78E-12,1002.15,1.00E+07,1002.15,-1.78E-12,0,0
0.083125,293,1.91E-12,1002.15,1.00E+07,1002.15,1.91E-12,0,0
0.084375,293,4.45E-12,1002.15,1.00E+07,1002.15,4.45E-12,0,0
0.085625,293,5.81E-12,1002.15,1.00E+07,1002.15,5.81E-12,0,0
0.086875,293,7.35E-12,1002.15,1.00E+07,1002.15,7.35E-12,0,0
0.088125,293,3.82E-12,1002.15,1.00E+07,1002.15,3.82E-12,0,0
0.089375,293,1.01E-12,1002.15,1.00E+07,1002.15,1.01E-12,0,0
0.090625,293,2.91E-13,1002.15,1.00E+07,1002.15,2.91E-13,0,0
0.091875,293,5.24E-13,1002.15,1.00E+07,1002.15,5.24E-13,0,0
0.093125,293,2.60E-13,1002.15,1.00E+07,1002.15,2.60E-13,0,0
0.094375,293,-2.54E-12,1002.15,1.00E+07,1002.15,-2.54E-12,0,0
0.095625,293,-3.72E-12,1002.15,1.00E+07,1002.15,-3.72E-12,0,0
0.096875,293,-7.04E-12,1002.15,1.00E+07,1002.15,-7.04E-12,0,0
0.098125,293,-4.46E-12,1002.15,1.00E+07,1002.15,-4.46E-12,0,0
0.099375,293,-6.52E-12,1002.15,1.00E+07,1002.15,-6.52E-12,0,0
0.100625,293,-7.13E-12,1002.15,1.00E+07,1002.15,-7.13E-12,0,0
0.101875,293,-6.99E-12,1002.15,1.00E+07,1002.15,-6.99E-12,0,0
0.103125,293,-1.11E-11,1002.15,1.00E+07,1002.15,-1.11E-11,0,0
0.104375,293,-1.05E-11,1002.15,1.00E+07,1002.15,-1.05E-11,0,0
0.105625,293,-9.87E-12,1002.15,1.00E+07,1002.15,-9.87E-12,0,0
0.106875,293,-2.01E-13,1002.15,1.00E+07,1002.15,-2.01E-13,0,0
0.108125,293,1.97E-12,1002.15,1.00E+07,1002.15,1.97E-12,0,0
0.109375,293,5.45E-12,1002.15,1.00E+07,1002.15,5.45E-12,0,0
0.110625,293,8.35E-12,1002.15,1.00E+07,1002.15,8.35E-12,0,0
0.111875,293,1.99E-12,1002.15,1.00E+07,1002.15,1.99E-12,0,0
0.113125,293,1.62E-12,1002.15,1.00E+07,1002.15,1.62E-12,0,0
0.114375,293,-1.54E-12,1002.15,1.00E+07,1002.15,-1.54E-12,0,0
0.115625,293,-4.19E-12,1002.15,1.00E+07,1002.15,-4.19E-12,0,0
0.116875,293,-4.18E-12,1002.15,1.00E+07,1002.15,-4.18E-12,0,0
0.118125,293,-5.03E-12,1002.15,1.00E+07,1002.15,-5.03E-12,0,0
0.119375,293,-4.24E-12,1002.15,1.00E+07,1002.15,-4.24E-12,0,0
0.120625,293,-1.54E-12,1002.15,1.00E+07,1002.15,-1.54E-12,0,0
0.121875,293,-9.84E-13,1002.15,1.00E+07,1002.15,-9.84E-13,0,0
0.123125,293,1.66E-12,1002.15,1.00E+07,1002.15,1.66E-12,0,0
0.124375,293,3.63E-12,1002.15,1.00E+07,1002.15,3.63E-12,0,0
0.125625,293,1.65E-12,1002.15,1.00E+07,1002.15,1.65E-12,0,0
0.126875,293,2.42E-12,1002.15,1.00E+07,1002.15,2.42E-12,0,0
0.128125,293,1.54E-12,1002.15,1.00E+07,1002.15,1.54E-12,0,0
0.129375,293,-1.90E-14,1002.15,1.00E+07,1002.15,-1.90E-14,0,0
0.130625,293,-5.09E-12,1002.15,1.00E+07,1002.15,-5.09E-12,0,0
0.131875,293,-5.53E-12,1002.15,1.00E+07,1002.15,-5.53E-12,0,0
0.133125,293,-6.14E-12,1002.15,1.00E+07,1002.15,-6.14E-12,0,0
0.134375,293,-1.18E-11,1002.15,1.00E+07,1002.15,-1.18E-11,0,0
0.135625,293,-7.55E-12,1002.15,1.00E+07,1002.15,-7.55E-12,0,0
0.136875,293,-5.81E-12,1002.15,1.00E+07,1002.15,-5.81E-12,0,0
0.138125,293,-6.73E-12,1002.15,1.00E+07,1002.15,-6.73E-12,0,0
0.139375,293,-3.62E-12,1002.15,1.00E+07,1002.15,-3.62E-12,0,0
0.140625,293,-2.01E-12,1002.15,1.00E+07,1002.15,-2.01E-12,0,0
0.141875,293,-8.54E-13,1002.15,1.00E+07,1002.15,-8.54E-13,0,0
0.143125,293,5.04E-12,1002.15,1.00E+07,1002.15,5.04E-12,0,0
0.144375,293,3.16E-12,1002.15,1.00E+07,1002.15,3.16E-12,0,0
0.145625,293,-4.09E-13,1002.15,1.00E+07,1002.15,-4.09E-13,0,0
0.146875,293,1.09E-12,1002.15,1.00E+07,1002.15,1.09E-12,0,0
0.148125,293,6.82E-13,1002.15,1.00E+07,1002.15,6.82E-13,0,0
0.149375,293,2.35E-12,1002.15,1.00E+07,1002.15,2.35E-12,0,0
0.150625,293,-9.66E-13,1002.15,1.00E+07,1002.15,-9.66E-13,0,0
0.151875,293,-5.42E-12,1002.15,1.00E+07,1002.15,-5.42E-12,0,0
0.153125,293,-9.59E-12,1002.15,1.00E+07,1002.15,-9.59E-12,0,0
0.154375,293,-4.09E-12,1002.15,1.00E+07,1002.15,-4.09E-12,0,0
0.155625,293,9.93E-13,1002.15,1.00E+07,1002.15,9.93E-13,0,0
0.156875,293,-3.50E-12,1002.15,1.00E+07,1002.15,-3.50E-12,0,0
0.158125,293,-5.96E-12,1002.15,1.00E+07,1002.15,-5.96E-12,0,0
0.159375,293,-6.41E-12,1002.15,1.00E+07,1002.15,-6.41E-12,0,0
0.160625,293,-6.90E-12,1002.15,1.00E+07,1002.15,-6.90E-12,0,0
0.161875,293,-1.73E-12,1002.15,1.00E+07,1002.15,-1.73E-12,0,0
0.163125,293,-3.58E-12,1002.15,1.00E+07,1002.15,-3.58E-12,0,0
0.164375,293,-8.40E-13,1002.15,1.00E+07,1002.15,-8.40E-13,0,0
0.165625,293,-7.20E-12,1002.15,1.00E+07,1002.15,-7.20E-12,0,0
0.166875,293,-7.49E-12,1002.15,1.00E+07,1002.15,-7.49E-12,0,0
0.168125,293,-5.99E-12,1002.15,1.00E+07,1002.15,-5.99E-12,0,0
0.169375,293,-9.57E-12,1002.15,1.00E+07,1002.15,-9.57E-12,0,0
0.170625,293,-9.59E-12,1002.15,1.00E+07,1002.15,-9.59E-12,0,0
0.171875,293,-6.56E-12,1002.15,1.00E+07,1002.15,-6.56E-12,0,0
0.173125,293,-1.13E-11,1002.15,1.00E+07,1002.15,-1.13E-11,0,0
0.174375,293,-8.48E-12,1002.15,1.00E+07,1002.15,-8.48E-12,0,0
0.175625,293,-7.18E-12,1002.15,1.00E+07,1002.15,-7.18E-12,0,0
0.176875,293,-1.06E-11,1002.15,1.00E+07,1002.15,-1.06E-11,0,0
0.178125,293,-1.11E-11,1002.15,1.00E+07,1002.15,-1.11E-11,0,0
0.179375,293,-9.32E-12,1002.15,1.00E+07,1002.15,-9.32E-12,0,0
0.180625,293,-4.85E-12,1002.15,1.00E+07,1002.15,-4.85E-12,0,0
0.181875,293,-3.82E-12,1002.15,1.00E+07,1002.15,-3.82E-12,0,0
0.183125,293,8.12E-14,1002.15,1.00E+07,1002.15,8.12E-14,0,0
0.184375,293,-1.69E-12,1002.15,1.00E+07,1002.15,-1.69E-12,0,0
0.185625,293,-5.87E-12,1002.15,1.00E+07,1002.15,-5.87E-12,0,0
0.186875,293,-1.96E-13,1002.15,1.00E+07,1002.15,-1.96E-13,0,0
0.188125,293,5.33E-12,1002.15,1.00E+07,1002.15,5.33E-12,0,0
0.189375,293,6.23E-12,1002.15,1.00E+07,1002.15,6.23E-12,0,0
0.190625,293,6.28E-12,1002.15,1.00E+07,1002.15,6.28E-12,0,0
0.191875,293,5.66E-12,1002.15,1.00E+07,1002.15,5.66E-12,0,0
0.193125,293,1.17E-11,1002.15,1.00E+07,1002.15,1.17E-11,0,0
0.194375,293,6.36E-12,1002.15,1.00E+07,1002.15,6.36E-12,0,0
0.195625,293,5.31E-12,1002.15,1.00E+07,1002.15,5.31E-12,0,0
0.196875,293,9.54E-12,1002.15,1.00E+07,1002.15,9.54E-12,0,0
0.198125,293,6.24E-12,1002.15,1.00E+07,1002.15,6.24E-12,0,0
0.199375,293,6.27E-12,1002.15,1.00E+07,1002.15,6.27E-12,0,0
0.200625,293,7.54E-12,1002.15,1.00E+07,1002.15,7.54E-12,0,0
0.201875,293,8.11E-13,1002.15,1.00E+07,1002.15,8.11E-13,0,0
0.203125,293,4.86E-13,1002.15,1.00E+07,1002.15,4.86E-13,0,0
0.204375,293,-4.54E-13,1002.15,1.00E+07,1002.15,-4.54E-13,0,0
0.205625,293,-2.36E-12,1002.15,1.00E+07,1002.15,-2.36E-12,0,0
0.206875,293,1.77E-14,1002.15,1.00E+07,1002.15,1.77E-14,0,0
0.208125,293,-1.75E-12,1002.15,1.00E+07,1002.15,-1.75E-12,0,0
0.209375,293,-4.64E-15,1002.15,1.00E+07,1002.15,-4.64E-15,0,0
0.210625,293,-1.92E-12,1002.15,1.00E+07,1002.15,-1.92E-12,0,0
0.211875,293,4.92E-13,1002.15,1.00E+07,1002.15,4.92E-13,0,0
0.213125,293,5.51E-12,1002.15,1.00E+07,1002.15,5.51E-12,0,0
0.214375,293,5.81E-12,1002.15,1.00E+07,1002.15,5.81E-12,0,0
0.215625,293,5.37E-12,1002.15,1.00E+07,1002.15,5.37E-12,0,0
0.216875,293,5.26E-12,1002.15,1.00E+07,1002.15,5.26E-12,0,0
0.218125,293,5.16E-12,1002.15,1.00E+07,1002.15,5.16E-12,0,0
0.219375,293,2.88E-12,1002.15,1.00E+07,1002.15,2.88E-12,0,0
0.220625,293,2.37E-12,1002.15,1.00E+07,1002.15,2.37E-12,0,0
0.221875,293,8.33E-13,1002.15,1.00E+07,1002.15,8.33E-13,0,0
0.223125,293,-1.55E-12,1002.15,1.00E+07,1002.15,-1.55E-12,0,0
0.224375,293,-4.47E-12,1002.15,1.00E+07,1002.15,-4.47E-12,0,0
0.225625,293,-6.69E-12,1002.15,1.00E+07,1002.15,-6.69E-12,0,0
0.226875,293,-3.05E-12,1002.15,1.00E+07,1002.15,-3.05E-12,0,0
0.228125,293,1.38E-12,1002.15,1.00E+07,1002.15,1.38E-12,0,0
0.229375,293,2.80E-12,1002.15,1.00E+07,1002.15,2.80E-12,0,0
0.230625,293,-2.07E-13,1002.15,1.00E+07,1002.15,-2.07E-13,0,0
0.231875,293,-3.82E-14,1002.15,1.00E+07,1002.15,-3.82E-14,0,0
0.233125,293,3.17E-12,1002.15,1.00E+07,1002.15,3.17E-12,0,0
0.234375,293,1.69E-12,1002.15,1.00E+07,1002.15,1.69E-12,0,0
0.235625,293,2.11E-12,1002.15,1.00E+07,1002.15,2.11E-12,0,0
0.236875,293,2.17E-12,1002.15,1.00E+07,1002.15,2.17E-12,0,0
0.238125,293,1.11E-12,1002.15,1.00E+07,1002.15,1.11E-12,0,0
0.239375,293,3.76E-13,1002.15,1.00E+07,1002.15,3.76E-13,0,0
0.240625,293,-2.37E-12,1002.15,1.00E+07,1002.15,-2.37E-12,0,0
0.241875,293,-6.34E-12,1002.15,1.00E+07,1002.15,-6.34E-12,0,0
0.243125,293,-5.43E-12,1002.15,1.00E+07,1002.15,-5.43E-12,0,0
0.244375,293,-4.64E-12,1002.15,1.00E+07,1002.15,-4.64E-12,0,0
0.245625,293,-1.14E-11,1002.15,1.00E+07,1002.15,-1.14E-11,0,0
0.246875,293,-1.40E-11,1002.15,1.00E+07,1002.15,-1.40E-11,0,0
0.248125,293,-1.65E-11,1002.15,1.00E+07,1002.15,-1.65E-11,0,0
0.249375,293,-1.21E-11,1002.15,1.00E+07,1002.15,-1.21E-11,0,0
0.250625,293,-1.03E-11,1002.15,1.00E+07,1002.15,-1.03E-11,0,0
0.251875,293,-1.21E-11,1002.15,1.00E+07,1002.15,-1.21E-11,0,0
0.253125,293,-9.34E-12,1002.15,1.00E+07,1002.15,-9.34E-12,0,0
0.254375,293,-5.69E-12,1002.15,1.00E+07,1002.15,-5.69E-12,0,0
0.255625,293,-1.46E-12,1002.15,1.00E+07,1002.15,-1.46E-12,0,0
0.256875,293,5.03E-12,1002.15,1.00E+07,1002.15,5.03E-12,0,0
0.258125,293,3.85E-12,1002.15,1.00E+07,1002.15,3.85E-12,0,0
0.259375,293,9.69E-12,1002.15,1.00E+07,1002.15,9.69E-12,0,0
0.260625,293,7.60E-12,1002.15,1.00E+07,1002.15,7.60E-12,0,0
0.261875,293,5.12E-12,1002.15,1.00E+07,1002.15,5.12E-12,0,0
0.263125,293,4.96E-12,1002.15,1.00E+07,1002.15,4.96E-12,0,0
0.264375,293,3.65E-12,1002.15,1.00E+07,1002.15,3.65E-12,0,0
0.265625,293,3.79E-12,1002.15,1.00E+07,1002.15,3.79E-12,0,0
0.266875,293,5.10E-12,1002.15,1.00E+07,1002.15,5.10E-12,0,0
0.268125,293,8.67E-12,1002.15,1.00E+07,1002.15,8.67E-12,0,0
0.269375,293,1.23E-11,1002.15,1.00E+07,1002.15,1.23E-11,0,0
0.270625,293,1.21E-11,1002.15,1.00E+07,1002.15,1.21E-11,0,0
0.271875,293,1.36E-11,1002.15,1.00E+07,1002.15,1.36E-11,0,0
0.273125,293,1.20E-11,1002.15,1.00E+07,1002.15,1.20E-11,0,0
0.274375,293,1.73E-11,1002.15,1.00E+07,1002.15,1.73E-11,0,0
0.275625,293,1.60E-11,1002.15,1.00E+07,1002.15,1.60E-11,0,0
0.276875,293,1.91E-11,1002.15,1.00E+07,1002.15,1.91E-11,0,0
0.278125,293,2.30E-11,1002.15,1.00E+07,1002.15,2.30E-11,0,0
0.279375,293,2.32E-11,1002.15,1.00E+07,1002.15,2.32E-11,0,0
0.280625,293,2.56E-11,1002.15,1.00E+07,1002.15,2.56E-11,0,0
0.281875,293,3.16E-11,1002.15,1.00E+07,1002.15,3.16E-11,0,0
0.283125,293,3.69E-11,1002.15,1.00E+07,1002.15,3.69E-11,0,0
0.284375,293,5.26E-11,1002.15,1.00E+07,1002.15,5.26E-11,0,0
0.285625,293,9.05E-11,1002.15,1.00E+07,1002.15,9.05E-11,0,0
0.286875,293,1.68E-10,1002.15,1.00E+07,1002.15,1.68E-10,0,0
0.288125,293,3.00E-10,1002.15,1.00E+07,1002.15,3.00E-10,0,0
0.289375,293,5.73E-10,1002.15,1.00E+07,1002.15,5.73E-10,0,0
0.290625,293,1.10E-09,1002.15,1.00E+07,1002.15,1.10E-09,0,0
0.291875,293,2.10E-09,1002.15,1.00E+07,1002.15,2.10E-09,0,0
0.293125,293,3.98E-09,1002.15,1.00E+07,1002.15,3.98E-09,0,0
0.294375,293,7.49E-09,1002.15,1.00E+07,1002.15,7.49E-09,0,0
0.295625,293,1.40E-08,1002.15,1.00E+07,1002.15,1.40E-08,0,0
0.296875,293,2.57E-08,1002.15,1.00E+07,1002.15,2.57E-08,0,0
0.298125,293,4.71E-08,1002.15,1.00E+07,1002.15,4.71E-08,0,0
0.299375,293,8.53E-08,1002.15,1.00E+07,1002.15,8.53E-08,0,0
0.300625,293,1.54E-07,1002.15,1.00E+07,1002.15,1.54E-07,0,0
0.301875,293,2.74E-07,1002.15,1.00E+07,1002.15,2.74E-07,0,0
0.303125,293,4.86E-07,1002.15,1.00E+07,1002.15,4.86E-07,0,0
0.304375,293,8.55E-07,1002.15,1.00E+07,1002.15,8.55E-07,0,0
0.305625,293,1.49E-06,1002.15,1.00E+07,1002.15,1.49E-06,0,0
0.306875,293,2.58E-06,1002.15,1.00E+07,1002.15,2.58E-06,0,0
0.308125,293,4.43E-06,1002.15,1.00E+07,1002.15,4.43E-06,0,0
0.309375,293,7.55E-06,1002.15,1.00E+07,1002.15,7.55E-06,0,0
0.310625,293,1.28E-05,1002.15,1.00E+07,1002.15,1.28E-05,0,0
0.311875,293,2.14E-05,1002.15,1.00E+07,1002.15,2.14E-05,0,0
0.313125,293,3.55E-05,1002.15,1.00E+07,1002.15,3.55E-05,0,0
0.314375,293,5.85E-05,1002.15,1.00E+07,1002.15,5.85E-05,0,0
0.315625,293,9.55E-05,1002.15,1.00E+07,1002.15,9.55E-05,0,0
0.316875,293,0.000154518,1002.15,1.00E+07,1002.15,0.000154518,0,0
0.318125,293,0.00024779,1002.15,1.00E+07,1002.15,0.00024779,0,0
