x,T,p,rho,U_0,U_1,U_2
0.239375,293,1e+07,1002.15,2.77916e-11,0,0
0.240625,293,1e+07,1002.15,-9.13208e-12,0,0
0.241875,293,1e+07,1002.15,6.06621e-12,0,0
0.243125,293,1e+07,1002.15,1.79568e-11,0,0
0.244375,293,1e+07,1002.15,1.88098e-11,0,0
0.245625,293,1e+07,1002.15,-1.13539e-11,0,0
0.246875,293,1e+07,1002.15,3.87905e-12,0,0
0.248125,293,1e+07,1002.15,7.92891e-12,0,0
0.249375,293,1e+07,1002.15,8.04516e-12,0,0
0.250625,293,1e+07,1002.15,1.8988e-11,0,0
0.251875,293,1e+07,1002.15,-1.00836e-12,0,0
0.253125,293,1e+07,1002.15,7.37412e-12,0,0
0.254375,293,1e+07,1002.15,-6.143e-13,0,0
0.255625,293,1e+07,1002.15,-3.27718e-12,0,0
0.256875,293,1e+07,1002.15,5.95484e-12,0,0
0.258125,293,1e+07,1002.15,-2.18658e-12,0,0
0.259375,293,1e+07,1002.15,-2.06349e-11,0,0
0.260625,293,1e+07,1002.15,-1.02559e-11,0,0
0.261875,293,1e+07,1002.15,7.60277e-12,0,0
0.263125,293,1e+07,1002.15,-5.59573e-12,0,0
0.264375,293,1e+07,1002.15,-4.91826e-12,0,0
0.265625,293,1e+07,1002.15,2.6719e-11,0,0
0.266875,293,1e+07,1002.15,-1.41679e-11,0,0
0.268125,293,1e+07,1002.15,-1.68034e-12,0,0
0.269375,293,1e+07,1002.15,1.64617e-11,0,0
0.270625,293,1e+07,1002.15,1.66267e-12,0,0
0.271875,293,1e+07,1002.15,-1.01513e-11,0,0
0.273125,293,1e+07,1002.15,-1.42107e-11,0,0
0.274375,293,1e+07,1002.15,1.86576e-11,0,0
0.275625,293,1e+07,1002.15,1.83599e-11,0,0
0.276875,293,1e+07,1002.15,-6.50752e-12,0,0
0.278125,293,1e+07,1002.15,1.61848e-11,0,0
0.279375,293,1e+07,1002.15,2.18571e-11,0,0
0.280625,293,1e+07,1002.15,8.17762e-12,0,0
0.281875,293,1e+07,1002.15,3.78837e-11,0,0
0.283125,293,1e+07,1002.15,7.57651e-11,0,0
0.284375,293,1e+07,1002.15,5.20581e-11,0,0
0.285625,293,1e+07,1002.15,1.10067e-10,0,0
0.286875,293,1e+07,1002.15,2.94555e-10,0,0
0.288125,293,1e+07,1002.15,4.59578e-10,0,0
0.289375,293,1e+07,1002.15,8.59186e-10,0,0
0.290625,293,1e+07,1002.15,1.72681e-09,0,0
0.291875,293,1e+07,1002.15,3.17547e-09,0,0
0.293125,293,1e+07,1002.15,5.93921e-09,0,0
0.294375,293,1e+07,1002.15,1.10016e-08,0,0
0.295625,293,1e+07,1002.15,2.00156e-08,0,0
0.296875,293,1e+07,1002.15,3.63918e-08,0,0
0.298125,293,1e+07,1002.15,6.54121e-08,0,0
